concept_id,value_as_number,unit_concept_id,operator_concept_id
35928337,5,8582,4171754
35942334,0.1,8588,4171755
35942334,97.9,8588,4171754
35926390,98,8588,4172704
35942116,1,8588,4171755
35942116,979,8588,4171754
35923877,980,8588,4172704
35916258,989,8588,4172704
35928317,1,8582,4171756
35930375,1,8582,4171755
35930375,2,8582,4171754
35921283,2,8582,4171755
35921283,3,8582,4171754
35934787,3,8582,4171755
35934787,4,8582,4171754
35935795,4,8582,4171755
35935795,5,8582,4171754
35931099,5,8582,4171755
35931099,6,8582,4171754
35925265,6,8582,4172704
35942094,1,8588,4171755
35942094,988,8588,4171754
35934204,989,8588,4172704
35926084,1,8582,4171756
35930933,1,8582,4171755
35930933,2,8582,4171754
35938226,2,8582,4171755
35938226,3,8582,4171754
35934642,3,8582,4171755
35934642,4,8582,4171754
35929929,4,8582,4171755
35929929,5,8582,4171754
35942253,1,8588,4171755
35942253,979,8588,4171754
35937850,980,8588,4172704
35910845,989,8588,4172704
35934184,1,8582,4171756
35926133,1,8582,4171755
35926133,2,8582,4171754
35928491,2,8582,4171755
35928491,3,8582,4171754
35926436,3,8582,4171755
35926436,4,8582,4171754
35932311,4,8582,4171755
35932311,5,8582,4171754
35922795,5,8582,4171755
35922795,6,8582,4171754
35937929,6,8582,4172704
35942376,1,8588,4171755
35942376,988,8588,4171754
35925056,989,8588,4172704
35922984,1,8582,4171754
35931123,1,8582,4171755
35931123,2,8582,4171754
35920729,2,8582,4171755
35920729,3,8582,4171754
35932851,3,8582,4171755
35932851,4,8582,4171754
35926986,4,8582,4171755
35926986,5,8582,4171754
35916115,1,8582,4172704
35924171,0,32660,4172703
35942480,0.8,32660,4171754
35942480,1,32660,4171755
35935305,1,32660,4171756
35942332,1,32660,4171755
35942332,50,32660,4171754
35938402,51,32660,4171755
35924170,2,32660,4171756
35936580,20,32660,4172704
35912315,20,32660,4172704
35931997,0,8842,4172703
35923735,1,8842,4171756
35942223,2,8842,4171755
35942223,979,8842,4171754
35930495,980,8842,4171755
35926980,1,8909,4171756
35942078,2,8909,4171755
35942078,979,8909,4171754
35923550,980,8909,4171755
35942147,1,8588,4171755
35942147,988,8588,4171754
35933189,989,8588,4172704
35920211,1,8582,4171756
35920514,1,8582,4171755
35920514,2,8582,4171754
35930760,2,8582,4171755
35930760,3,8582,4171754
35931485,3,8582,4171755
35931485,4,8582,4171754
35938738,4,8582,4171755
35938738,5,8582,4171754
35942302,0.1,32660,4171755
35942302,0.8,32660,4171754
35933837,1,32660,4171756
35942508,1,32660,4171755
35942508,50,32660,4171754
35929595,51,32660,4171755
35928000,2,32660,4171756
35929627,20,32660,4172704
35914409,20,32660,4172704
35936383,0,8842,4172703
35927429,1,8842,4171756
35942132,2,8842,4171755
35942132,979,8842,4171754
35920510,980,8842,4171755
35939092,1,8909,4171756
35942208,2,8909,4171755
35942208,979,8909,4171754
35920253,980,8909,4171755
35942182,1,8588,4171755
35942182,988,8588,4171754
35931016,989,8588,4172704
35931844,1,8582,4171756
35938447,1,8582,4171755
35938447,2,8582,4171754
35933918,2,8582,4171755
35933918,3,8582,4171754
35930038,3,8582,4171755
35930038,4,8582,4171754
35938089,4,8582,4171755
35938089,5,8582,4171754
35942166,0.1,32660,4171755
35942166,0.8,32660,4171754
35925338,1,32660,4171756
35942145,1,32660,4171755
35942145,50,32660,4171754
35937418,51,32660,4171755
35935400,2,32660,4171756
35934346,20,32660,4172704
35913434,20,32660,4172704
35932537,0,8842,4172703
35935041,1,8842,4171756
35942467,2,8842,4171755
35942467,979,8842,4171754
35940156,980,8842,4171755
35936157,1,8909,4171756
35942331,2,8909,4171755
35942331,979,8909,4171754
35927036,980,8909,4171755
35942085,1,8588,4171755
35942085,988,8588,4171754
35931137,989,8588,4172704
35937887,1,8582,4171754
35926228,1,8582,4171755
35926228,2,8582,4171754
35929197,2,8582,4171755
35929197,3,8582,4171754
35920864,3,8582,4171755
35920864,4,8582,4171754
35934157,4,8582,4171755
35934157,5,8582,4171754
35913058,1,8582,4172704
35924920,0,8842,4172703
35928741,1,8842,4171756
35942077,2,8842,4171755
35942077,979,8842,4171754
35939037,980,8842,4171755
35927543,1,8909,4171756
35942305,2,8909,4171755
35942305,979,8909,4171754
35937324,980,8909,4171755
35934701,0,32660,4172703
35942287,0.1,32660,4171755
35942287,0.8,32660,4171754
35930956,1,32660,4171756
35942321,1,32660,4171755
35942321,50,32660,4171754
35936464,51,32660,4171755
35940123,2,32660,4171756
35931866,20,32660,4172704
35913920,20,32660,4172704
35942469,1,8588,4171755
35942469,988,8588,4171754
35921141,989,8588,4172704
35931835,1,8582,4171754
35938519,1,8582,4171755
35938519,2,8582,4171754
35934399,2,8582,4171755
35934399,3,8582,4171754
35921885,3,8582,4171755
35921885,4,8582,4171754
35939043,4,8582,4171755
35939043,5,8582,4171754
35938926,0,8842,4172703
35931665,1,8842,4171756
35942505,2,8842,4171755
35942505,979,8842,4171754
35930811,980,8842,4171755
35926837,1,8909,4171756
35942336,2,8909,4171755
35942336,979,8909,4171754
35928778,980,8909,4171755
35936077,0,32660,4172703
35942298,0.1,32660,4171755
35942298,0.8,32660,4171754
35938190,1,32660,4171756
35942176,1,32660,4171755
35942176,50,32660,4171754
35928165,51,32660,4171755
35936518,2,32660,4171756
35935810,20,32660,4172704
35912445,20,32660,4172704
35942200,1,8588,4171755
35942200,988,8588,4171754
35925331,989,8588,4172704
35923580,1.5,8582,4171756
35923444,1.5,8582,4171755
35923444,2,8582,4171754
35923548,2,8582,4171755
35923548,3,8582,4171754
35927420,3,8582,4171755
35927420,4,8582,4171754
35926611,4,8582,4171755
35926611,5,8582,4171754
35942514,1,8588,4171755
35942514,988,8588,4171754
35933151,989,8588,4172704
35930423,1,8582,4171756
35940009,1,8582,4171755
35940009,2,8582,4171754
35927485,2,8582,4171755
35927485,3,8582,4171754
35934517,3,8582,4171755
35934517,4,8582,4171754
35939378,4,8582,4171755
35939378,5,8582,4171754
35920171,5,8582,4172704
35942349,1,8588,4171755
35942349,979,8588,4171754
35932129,980,8588,4172704
35914118,989,8588,4172704
35927620,1,8582,4171756
35938953,1,8582,4171755
35938953,2,8582,4171754
35923038,2,8582,4171755
35923038,3,8582,4171754
35922856,3,8582,4171755
35922856,4,8582,4171754
35920190,4,8582,4171755
35920190,5,8582,4171754
35933679,5,8582,4171755
35933679,6,8582,4171754
35927675,6,8582,4172704
35942149,1,8588,4171755
35942149,988,8588,4171754
35929033,989,8588,4172704
35932597,1,8582,4171756
35920372,1,8582,4171755
35920372,2,8582,4171754
35940173,2,8582,4171755
35940173,3,8582,4171754
35920819,3,8582,4171755
35920819,4,8582,4171754
35940202,4,8582,4171755
35940202,5,8582,4171754
35930200,1,8582,4171756
35931050,1,8582,4171756
35924394,1,8582,4172704
35937654,1,8582,4172704
35942340,1,8587,4171755
35942340,979,8587,4171754
35942513,1,8588,4171755
35942513,988,8588,4171754
35928494,989,8588,4172704
35922405,1,8582,4171756
35923924,1,8582,4171755
35923924,2,8582,4171754
35928004,2,8582,4171755
35928004,3,8582,4171754
35922972,3,8582,4171755
35922972,4,8582,4171754
35927053,4,8582,4171755
35927053,5,8582,4171754
35934298,5,8582,4172704
35942527,0.1,8588,4171755
35942527,97.9,8588,4171754
35939896,98,8588,4172704
35942144,1,8588,4171755
35942144,979,8588,4171754
35926537,980,8588,4172704
35914238,989,8588,4172704
35934019,1,8582,4171756
35924678,1,8582,4171755
35924678,2,8582,4171754
35932288,2,8582,4171755
35932288,3,8582,4171754
35934767,3,8582,4171755
35934767,4,8582,4171754
35930363,4,8582,4171755
35930363,5,8582,4171754
35923897,5,8582,4171755
35923897,6,8582,4171754
35937212,6,8582,4172704
35942362,1,8588,4171755
35942362,988,8588,4171754
35939701,989,8588,4172704
35922590,1,8582,4171756
35925925,1,8582,4171755
35925925,2,8582,4171754
35939529,2,8582,4171755
35939529,3,8582,4171754
35922967,3,8582,4171755
35922967,4,8582,4171754
35927942,4,8582,4171755
35927942,5,8582,4171754
35922230,5,8582,4172704
35942522,1,8588,4171755
35942522,979,8588,4171754
35936905,980,8588,4172704
35911470,989,8588,4172704
35933697,1,8582,4171756
35931908,1,8582,4171755
35931908,2,8582,4171754
35929805,2,8582,4171755
35929805,3,8582,4171754
35931121,3,8582,4171755
35931121,4,8582,4171754
35923999,4,8582,4171755
35923999,5,8582,4171754
35932334,5,8582,4171755
35932334,6,8582,4171754
35922778,6,8582,4172704
35942280,1,8588,4171755
35942280,988,8588,4171754
35923876,989,8588,4172704
35933365,1,8582,4171756
35931782,1,8582,4171755
35931782,2,8582,4171754
35933972,2,8582,4171755
35933972,3,8582,4171754
35939520,3,8582,4171755
35939520,4,8582,4171754
35923461,4,8582,4171755
35923461,5,8582,4171754
35924342,0,8763,4172703
35927318,0.1,8763,4171756
35942484,0.2,8763,4171755
35942484,97.9,8763,4171754
35926455,98,8763,4171755
35935136,0,8842,4172703
35932260,1,8842,4171756
35942105,2,8842,4171755
35942105,979,8842,4171754
35927588,980,8842,4171755
35942386,0.1,32660,4171755
35942386,0.8,32660,4171754
35920786,1,32660,4171756
35942236,1,32660,4171755
35942236,10,32660,4171754
35922921,11,32660,4171755
35924588,4,32660,4171754
35932649,4,32660,4172704
35914808,4,32660,4172704
35942108,1,8588,4171755
35942108,988,8588,4171754
35923428,989,8588,4172704
35923056,1,8582,4171756
35931056,1,8582,4171755
35931056,2,8582,4171754
35940163,2,8582,4171755
35940163,3,8582,4171754
35931535,3,8582,4171755
35931535,4,8582,4171754
35931658,4,8582,4171755
35931658,5,8582,4171754
35940082,0,8763,4172703
35927881,0.1,8763,4171756
35942150,0.2,8763,4171755
35942150,97.9,8763,4171754
35937902,98,8763,4171755
35939828,0,8842,4172703
35920995,1,8842,4171756
35942243,2,8842,4171755
35942243,979,8842,4171754
35922142,980,8842,4171755
35942398,0.1,32660,4171755
35942398,0.8,32660,4171754
35933776,1,32660,4171756
35942215,1,32660,4171755
35942215,10,32660,4171754
35936376,11,32660,4171755
35934306,4,32660,4171754
35921924,4,32660,4172704
35912687,4,32660,4172704
35942087,1,8588,4171755
35942087,988,8588,4171754
35934673,989,8588,4172704
35926383,1,8582,4171756
35925727,1,8582,4171755
35925727,2,8582,4171754
35936501,2,8582,4171755
35936501,3,8582,4171754
35933241,3,8582,4171755
35933241,4,8582,4171754
35937900,4,8582,4171755
35937900,5,8582,4171754
35931434,0,8763,4172703
35936785,0.1,8763,4171756
35942194,0.2,8763,4171755
35942194,97.9,8763,4171754
35934881,98,8763,4171755
35920172,0,8842,4172703
35925237,1,8842,4171756
35942346,2,8842,4171755
35942346,979,8842,4171754
35935714,980,8842,4171755
35942237,0.1,32660,4171755
35942237,0.8,32660,4171754
35937350,1,32660,4171756
35942428,1,32660,4171755
35942428,10,32660,4171754
35931929,11,32660,4171755
35930193,4,32660,4171754
35925524,4,32660,4172704
35911522,4,32660,4172704
35942324,1,8588,4171755
35942324,988,8588,4171754
35924074,989,8588,4172704
35939370,1,8582,4171756
35934593,1,8582,4171755
35934593,2,8582,4171754
35924246,2,8582,4171755
35924246,3,8582,4171754
35936793,3,8582,4171755
35936793,4,8582,4171754
35927095,4,8582,4171755
35927095,5,8582,4171754
35939438,5,8582,4172704
35942391,1,8588,4171755
35942391,979,8588,4171754
35927056,980,8588,4172704
35913528,989,8588,4172704
35934256,1,8582,4171756
35934106,1,8582,4171755
35934106,2,8582,4171754
35931878,2,8582,4171755
35931878,3,8582,4171754
35930880,3,8582,4171755
35930880,4,8582,4171754
35936382,4,8582,4171755
35936382,5,8582,4171754
35922901,5,8582,4171755
35922901,6,8582,4171754
35935388,6,8582,4172704
35942417,1,8588,4171755
35942417,988,8588,4171754
35934011,989,8588,4172704
35929390,1,8582,4171756
35927329,1,8582,4171755
35927329,2,8582,4171754
35935332,2,8582,4171755
35935332,3,8582,4171754
35922201,3,8582,4171755
35922201,4,8582,4171754
35920759,4,8582,4171755
35920759,5,8582,4171754
35942125,1,8554,4171755
35942125,100,8554,4171754
35942307,1,8588,4171755
35942307,979,8588,4171754
35926786,980,8588,4172704
35937290,1,8582,4171756
35934431,1,8582,4171755
35934431,2,8582,4171754
35930627,2,8582,4171755
35930627,3,8582,4171754
35937558,3,8582,4171755
35937558,4,8582,4171754
35935538,4,8582,4171755
35935538,5,8582,4171754
35925556,5,8582,4171755
35925556,6,8582,4171754
35934179,6,8582,4172704
35942549,1,8588,4171755
35942549,988,8588,4171754
35929625,989,8588,4172704
35931221,1,8582,4171756
35924011,1,8582,4171755
35924011,2,8582,4171754
35929189,2,8582,4171755
35929189,3,8582,4171754
35920168,3,8582,4171755
35920168,4,8582,4171754
35919941,4,8582,4171755
35919941,5,8582,4171754
35926318,5,8582,4172704
35942111,1,8588,4171755
35942111,988,8588,4171754
35937093,989,8588,4172704
35923604,1,8582,4171756
35929091,1,8582,4171755
35929091,2,8582,4171754
35926032,2,8582,4171755
35926032,3,8582,4171754
35924631,3,8582,4171755
35924631,4,8582,4171754
35939777,4,8582,4171755
35939777,5,8582,4171754
35930283,1,8582,4171756
35924408,1,8582,4171756
35932985,1,8582,4172704
35923638,1,8582,4172704
35942206,1,8587,4171755
35942206,979,8587,4171754
35942304,1,8588,4171755
35942304,988,8588,4171754
35934419,989,8588,4172704
35919982,1,8582,4171756
35935081,1,8582,4171755
35935081,2,8582,4171754
35938002,2,8582,4171755
35938002,3,8582,4171754
35927564,3,8582,4171755
35927564,4,8582,4171754
35934699,4,8582,4171755
35934699,5,8582,4171754
35924090,5,8582,4172704
35942271,1,8588,4171755
35942271,979,8588,4171754
35927398,980,8588,4172704
35915576,989,8588,4172704
35940193,1,8582,4171756
35937495,1,8582,4171755
35937495,2,8582,4171754
35937473,2,8582,4171755
35937473,3,8582,4171754
35922455,3,8582,4171755
35922455,4,8582,4171754
35922610,4,8582,4171755
35922610,5,8582,4171754
35939726,5,8582,4171755
35939726,6,8582,4171754
35934207,6,8582,4172704
35942281,1,8588,4171755
35942281,988,8588,4171754
35923102,989,8588,4172704
35933197,1,8582,4171756
35922991,1,8582,4171755
35922991,2,8582,4171754
35926795,2,8582,4171755
35926795,3,8582,4171754
35934864,3,8582,4171755
35934864,4,8582,4171754
35928024,4,8582,4171755
35928024,5,8582,4171754
35942265,1,8588,4171755
35942265,979,8588,4171754
35931900,980,8588,4172704
35915777,989,8588,4172704
35931638,1,8582,4171756
35920065,1,8582,4171755
35920065,2,8582,4171754
35924838,2,8582,4171755
35924838,3,8582,4171754
35925337,3,8582,4171755
35925337,4,8582,4171754
35934436,4,8582,4171755
35934436,5,8582,4171754
35938656,5,8582,4171755
35938656,6,8582,4171754
35939334,6,8582,4172704
35942380,1,8588,4171755
35942380,988,8588,4171754
35930839,989,8588,4172704
35930326,1,8582,4171756
35934711,1,8582,4171755
35934711,2,8582,4171754
35925637,2,8582,4171755
35925637,3,8582,4171754
35933926,3,8582,4171755
35933926,4,8582,4171754
35931533,4,8582,4171755
35931533,5,8582,4171754
35942410,1,8588,4171755
35942410,988,8588,4171754
35920084,989,8588,4172704
35926387,1,8582,4171756
35926240,1,8582,4171755
35926240,2,8582,4171754
35920930,2,8582,4171755
35920930,3,8582,4171754
35935250,3,8582,4171755
35935250,4,8582,4171754
35931155,4,8582,4171755
35931155,5,8582,4171754
35942323,1,,4171755
35942323,500,,4171754
35942117,1,8588,4171755
35942117,988,8588,4171754
35934570,989,8588,4172704
35933656,1,8582,4171756
35930485,1,8582,4171755
35930485,2,8582,4171754
35932828,2,8582,4171755
35932828,3,8582,4171754
35921822,3,8582,4171755
35921822,4,8582,4171754
35922663,4,8582,4171755
35922663,5,8582,4171754
35942106,2,44777566,4171755
35942106,10,44777566,4171754
35942471,2,44777566,4171755
35942471,10,44777566,4171754
35925018,25,,4171755
35928223,101,,4171755
35914690,25,,4171755
35930990,25,,4171755
35930725,101,,4171755
35910520,25,,4171755
35921610,0.1,8842,4171756
35942520,0.2,8842,4171755
35942520,97.9,8842,4171754
35931557,98,8842,4171755
35914612,98.1,8842,4171755
35914612,98.7,8842,4171754
35910936,98.9,8842,4172703
35910413,99,8842,4171755
35942413,1,8588,4171755
35942413,988,8588,4171754
35931276,989,8588,4172704
35938534,1,8582,4171756
35929819,1,8582,4171755
35929819,2,8582,4171754
35934582,2,8582,4171755
35934582,3,8582,4171754
35935402,3,8582,4171755
35935402,4,8582,4171754
35937399,4,8582,4171755
35937399,5,8582,4171754
35933391,0,8842,4172703
35923376,0.1,8842,4171756
35942490,0.2,8842,4171755
35942490,97.9,8842,4171754
35926869,98,8842,4171755
35924792,81,,4171755
35928846,1,8588,4171756
35942348,0.1,8588,4171755
35942348,98,8588,4171754
35939800,98.1,8588,4171755
35932231,1,8588,4171755
35932231,2,8588,4171754
35924480,2,8588,4171755
35924480,3,8588,4171754
35921309,3,8588,4171755
35921309,4,8588,4171754
35926719,4,8588,4171755
35926719,5,8588,4171754
35937847,5,8588,4172704
35942500,1,8588,4171755
35942500,988,8588,4171754
35938907,989,8588,4172704
35934417,1,8582,4171756
35922686,1,8582,4171755
35922686,2,8582,4171754
35936165,2,8582,4171755
35936165,3,8582,4171754
35926130,3,8582,4171755
35926130,4,8582,4171754
35933279,4,8582,4171755
35933279,5,8582,4171754
35942284,1,8588,4171755
35942284,988,8588,4171754
35925496,989,8588,4172704
35925824,1,8582,4171756
35930626,1,8582,4171755
35930626,2,8582,4171754
35922578,2,8582,4171755
35922578,3,8582,4171754
35922296,3,8582,4171755
35922296,4,8582,4171754
35926872,4,8582,4171755
35926872,5,8582,4171754
35942369,0.1,8588,4171755
35942369,97.9,8588,4171754
35942100,1,8588,4171755
35942100,988,8588,4171754
35922385,989,8588,4172704
35920076,1,8582,4171756
35933314,1,8582,4171755
35933314,2,8582,4171754
35937791,2,8582,4171755
35937791,3,8582,4171754
35932357,3,8582,4171755
35932357,4,8582,4171754
35926889,4,8582,4171755
35926889,5,8582,4171754
35921055,5,8582,4172704
35942277,1,8588,4171755
35942277,988,8588,4171754
35933316,989,8588,4172704
35930871,1,8582,4171756
35923497,1,8582,4171755
35923497,2,8582,4171754
35927082,2,8582,4171755
35927082,3,8582,4171754
35923832,3,8582,4171755
35923832,4,8582,4171754
35939374,4,8582,4171755
35939374,5,8582,4171754
35931597,5,8582,4172704
35942415,1,8588,4171755
35942415,979,8588,4171754
35931393,980,8588,4172704
35913701,989,8588,4172704
35929947,1,8582,4171756
35931233,1,8582,4171755
35931233,2,8582,4171754
35923034,2,8582,4171755
35923034,3,8582,4171754
35937812,3,8582,4171755
35937812,4,8582,4171754
35936280,4,8582,4171755
35936280,5,8582,4171754
35922636,5,8582,4171755
35922636,6,8582,4171754
35934557,6,8582,4172704
35942191,1,8588,4171755
35942191,988,8588,4171754
35931775,989,8588,4172704
35924485,1,8582,4171756
35932301,1,8582,4171755
35932301,2,8582,4171754
35923234,2,8582,4171755
35923234,3,8582,4171754
35920627,3,8582,4171755
35920627,4,8582,4171754
35937844,4,8582,4171755
35937844,5,8582,4171754
35942371,1,8588,4171755
35942371,979,8588,4171754
35924437,980,8588,4172704
35928375,1,8582,4171756
35938690,1,8582,4171755
35938690,2,8582,4171754
35928484,2,8582,4171755
35928484,3,8582,4171754
35930252,3,8582,4171755
35930252,4,8582,4171754
35927374,4,8582,4171755
35927374,5,8582,4171754
35931471,5,8582,4171755
35931471,6,8582,4171754
35934569,6,8582,4172704
35942462,0.01,8588,4171755
35942462,9.79,8588,4171754
35933583,9.8,8588,4172704
35942384,1,8588,4171755
35942384,988,8588,4171754
35913070,989,8588,4172704
35931953,1,8582,4171756
35932036,1,8582,4171755
35932036,2,8582,4171754
35924710,2,8582,4171755
35924710,3,8582,4171754
35937471,3,8582,4171755
35937471,4,8582,4171754
35935356,4,8582,4171755
35935356,5,8582,4171754
35942180,0.1,8588,4171755
35942180,97.9,8588,4171754
35929045,98,8588,4172704
35942512,1,8588,4171755
35942512,979,8588,4171754
35930106,980,8588,4172704
35910443,989,8588,4172704
35930940,1,8582,4171756
35920902,1,8582,4171755
35920902,2,8582,4171754
35936377,2,8582,4171755
35936377,3,8582,4171754
35927768,3,8582,4171755
35927768,4,8582,4171754
35925255,4,8582,4171755
35925255,5,8582,4171754
35937728,5,8582,4171755
35937728,6,8582,4171754
35933962,6,8582,4172704
35942169,1,8588,4171755
35942169,988,8588,4171754
35924526,989,8588,4172704
35920896,1,8582,4171756
35939473,1,8582,4171755
35939473,2,8582,4171754
35935699,2,8582,4171755
35935699,3,8582,4171754
35936605,3,8582,4171755
35936605,4,8582,4171754
35933507,4,8582,4171755
35933507,5,8582,4171754
35942244,0.1,8588,4171755
35942244,97.9,8588,4171754
35931152,98,8588,4172704
35942136,1,8588,4171755
35942136,979,8588,4171754
35922949,980,8588,4172704
35912516,989,8588,4172704
35923772,1,8582,4171756
35924663,1,8582,4171755
35924663,2,8582,4171754
35937426,2,8582,4171755
35937426,3,8582,4171754
35935933,3,8582,4171755
35935933,4,8582,4171754
35929974,4,8582,4171755
35929974,5,8582,4171754
35936011,5,8582,4171755
35936011,6,8582,4171754
35925375,6,8582,4172704
35942536,1,8588,4171755
35942536,988,8588,4171754
35922158,989,8588,4172704
35929693,1,8582,4171756
35929084,1,8582,4171755
35929084,2,8582,4171754
35921316,2,8582,4171755
35921316,3,8582,4171754
35933386,3,8582,4171755
35933386,4,8582,4171754
35939079,4,8582,4171755
35939079,5,8582,4171754
35942521,0.1,8588,4171755
35942521,97.9,8588,4171754
35934514,98,8588,4172704
35942195,1,8588,4171755
35942195,979,8588,4171754
35939840,980,8588,4172704
35910552,989,8588,4172704
35924878,1,8582,4171756
35934112,1,8582,4171755
35934112,2,8582,4171754
35929324,2,8582,4171755
35929324,3,8582,4171754
35938501,3,8582,4171755
35938501,4,8582,4171754
35928511,4,8582,4171755
35928511,5,8582,4171754
35922222,5,8582,4171755
35922222,6,8582,4171754
35922840,6,8582,4172704
35942406,1,8588,4171755
35942406,988,8588,4171754
35926597,989,8588,4172704
35927172,1,8582,4171756
35938986,1,8582,4171755
35938986,2,8582,4171754
35926758,2,8582,4171755
35926758,3,8582,4171754
35933262,3,8582,4171755
35933262,4,8582,4171754
35936612,4,8582,4171755
35936612,5,8582,4171754
35942092,1,8588,4171755
35942092,979,8588,4171754
35932900,980,8588,4172704
35934577,1,8582,4171756
35940247,1,8582,4171755
35940247,2,8582,4171754
35928564,2,8582,4171755
35928564,3,8582,4171754
35936341,3,8582,4171755
35936341,4,8582,4171754
35926813,4,8582,4171755
35926813,5,8582,4171754
35921966,5,8582,4171755
35921966,6,8582,4171754
35936768,6,8582,4172704
35942177,0.01,8588,4171755
35942177,9.79,8588,4171754
35930785,9.8,8588,4172704
35942310,1,8588,4171755
35942310,988,8588,4171754
35937534,989,8588,4172704
35921007,1,8582,4171756
35939955,1,8582,4171755
35939955,2,8582,4171754
35934287,2,8582,4171755
35934287,3,8582,4171754
35927532,3,8582,4171755
35927532,4,8582,4171754
35932242,4,8582,4171755
35932242,5,8582,4171754
35942095,1,8588,4171755
35942095,979,8588,4171754
35931561,9.8,8588,4172704
35942167,1,8588,4171755
35942167,979,8588,4171754
35937130,980,8588,4172704
35921044,1,8582,4171756
35928933,1,8582,4171755
35928933,2,8582,4171754
35939446,2,8582,4171755
35939446,3,8582,4171754
35930167,3,8582,4171755
35930167,4,8582,4171754
35930776,4,8582,4171755
35930776,5,8582,4171754
35937954,5,8582,4171755
35937954,6,8582,4171754
35931828,6,8582,4172704
35942412,1,8588,4171755
35942412,988,8588,4171754
35939180,989,8588,4172704
35922218,1,8582,4171756
35936462,1,8582,4171755
35936462,2,8582,4171754
35936547,2,8582,4171755
35936547,3,8582,4171754
35922261,3,8582,4171755
35922261,4,8582,4171754
35936360,4,8582,4171755
35936360,5,8582,4171754
35936520,0,8842,4172703
35932217,0.1,8842,4171756
35942272,0.2,8842,4171755
35942272,97.9,8842,4171754
35930201,98,8842,4171755
35942496,1,8588,4171755
35942496,988,8588,4171754
35930116,989,8588,4172704
35923764,1,8582,4171756
35928295,1,8582,4171755
35928295,2,8582,4171754
35935885,2,8582,4171755
35935885,3,8582,4171754
35938305,3,8582,4171755
35938305,4,8582,4171754
35937356,4,8582,4171755
35937356,5,8582,4171754
35937040,5,8582,4172704
35942199,1,8588,4171755
35942199,988,8588,4171754
35935679,989,8588,4172704
35925226,1,8582,4171756
35934217,1,8582,4171755
35934217,2,8582,4171754
35924125,2,8582,4171755
35924125,3,8582,4171754
35928724,3,8582,4171755
35928724,4,8582,4171754
35923786,4,8582,4171755
35923786,5,8582,4171754
35934965,0,8842,4172703
35939917,0.1,8842,4171756
35942189,0.2,8842,4171755
35942189,97,8842,4171754
35920607,98,8842,4171755
35928656,0,8763,4172703
35937849,1,8763,4171756
35942545,0.2,8763,4171755
35942545,97.9,8763,4171754
35926862,98,8763,4171755
35942337,1,8588,4171755
35942337,988,8588,4171754
35926649,989,8588,4172704
35924000,1,8582,4171756
35922941,1,8582,4171755
35922941,2,8582,4171754
35930850,2,8582,4171755
35930850,3,8582,4171754
35935369,3,8582,4171755
35935369,4,8582,4171754
35932647,4,8582,4171755
35932647,5,8582,4171754
35931563,5,8582,4172704
35942519,1,8588,4171755
35942519,979,8588,4171754
35926746,980,8588,4172704
35911902,989,8588,4172704
35928577,1,8582,4171756
35927760,1,8582,4171755
35927760,2,8582,4171754
35926090,2,8582,4171755
35926090,3,8582,4171754
35933702,3,8582,4171755
35933702,4,8582,4171754
35928105,4,8582,4171755
35928105,5,8582,4171754
35930062,5,8582,4171755
35930062,6,8582,4171754
35923473,6,8582,4172704
35942390,1,8588,4171755
35942390,988,8588,4171754
35925466,989,8588,4172704
35932167,1,8582,4171756
35931705,1,8582,4171755
35931705,2,8582,4171754
35939897,2,8582,4171755
35939897,3,8582,4171754
35920823,3,8582,4171755
35920823,4,8582,4171754
35939026,4,8582,4171755
35939026,5,8582,4171754
35937924,1000,8842,4171756
35931106,1000,8842,4171755
35931106,10000,8842,4171754
35927913,10000,8842,4172704
35924960,0,8719,4172703
35938460,1,8719,4171755
35938460,19,8719,4171754
35927127,20,8719,4171755
35927127,29,8719,4171754
35939316,30,8719,4171755
35939316,39,8719,4171754
35933536,40,8719,4171755
35933536,49,8719,4171754
35925195,50,8719,4171755
35925195,59,8719,4171754
35929409,60,8719,4171755
35929409,69,8719,4171754
35934125,70,8719,4171755
35934125,79,8719,4171754
35936261,80,8719,4171755
35936261,89,8719,4171754
35928198,90,8719,4171755
35928198,99,8719,4171754
35935520,100,8719,4171755
35935520,199,8719,4171754
35937392,200,8719,4171755
35937392,299,8719,4171754
35937144,300,8719,4171755
35937144,399,8719,4171754
35924649,400,8719,4171755
35924649,499,8719,4171754
35924457,500,8719,4171755
35924457,599,8719,4171754
35939075,600,8719,4171755
35939075,699,8719,4171754
35927359,700,8719,4171755
35927359,799,8719,4171754
35931972,800,8719,4171755
35931972,899,8719,4171754
35920489,900,8719,4171755
35920489,999,8719,4171754
35938091,1000,8719,4171755
35938091,1999,8719,4171754
35921744,2000,8719,4171755
35921744,2999,8719,4171754
35935832,3000,8719,4171755
35935832,3999,8719,4171754
35937659,4000,8719,4171755
35937659,4999,8719,4171754
35931811,5000,8719,4171755
35931811,5999,8719,4171754
35929115,6000,8719,4171755
35929115,6999,8719,4171754
35928608,7000,8719,4171755
35928608,7999,8719,4171754
35930752,8000,8719,4171755
35930752,8999,8719,4171754
35939254,9000,8719,4171755
35939254,9999,8719,4171754
35923425,10000,8719,4171755
35923425,19999,8719,4171754
35921083,20000,8719,4171755
35921083,29999,8719,4171754
35926918,30000,8719,4171755
35926918,39999,8719,4171754
35927452,40000,8719,4171755
35927452,49999,8719,4171754
35929331,50000,8719,4171755
35933664,5000,8719,4171756
35939014,5000,8719,4171755
